Date	Year	Action	Actor	Target	Agent	Event	Country	Location	Issue	Time/duration	Spartans/allies	Spartans captured	Spartans wounded	Spartans killed	Athenians/allies	Athenians captured	Athenians wounded	Athenians killed	Source	no event	Notes	Sources
16-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2758	0	1	1	Panagopoulos			
17-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
17-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
17-Jul	-430	sail	Sparta	Athens		20 ships sail to Panormus	Greece	Panormus	civil war		400	0	0	0	0	0	0	0	Thucydides			
17-Jul	-430	battle	Athens	Chalcidians		Athenians driven back to stalemate	Greece	Chalcidice	civil war		1800	0	101	31	3206	0	3	256	Kagan			
17-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
17-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2757	0	1	1	Panagopoulos			
18-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
18-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
18-Jul	-430	sail	Sparta	Athens		20 ships sail to Panormus	Greece	Panormus	civil war		400	0	0	0	0	0	0	0	Thucydides			
18-Jul	-430	march	Athens	Sparta		march back home	Greece	Athens	civil war		0	0	0	0	2950	0	0	0	Kagan			
18-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
18-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2756	0	1	1	Panagopoulos			
19-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
19-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
19-Jul	-430	sail	Athens	Sparta		Athenian fleet sails to Naupactus	Greece	Naupactus	civil war		0	0	0	0	4000	0	0	0	Thucydides			
19-Jul	-430	march	Athens	Sparta		march back home	Greece	Athens	civil war		0	0	0	0	2950	0	0	0	Kagan			
19-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
19-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2755	0	1	1	Panagopoulos			
20-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
20-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
20-Jul	-430	sail	Athens	Sparta		Athenian fleet sails to Naupactus	Greece	Naupactus	civil war		0	0	0	0	4000	0	0	0	Thucydides			
20-Jul	-430	march	Athens	Sparta		march back home	Greece	Athens	civil war		0	0	0	0	2950	0	0	0	Kagan			
20-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
20-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2754	0	1	1	Panagopoulos			
21-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
21-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
21-Jul	-430	battle	Sparta	Athens		Spartan fleet attacks Athenians	Greece	Naupactus	civil war		5000	0	0	0	4000	101	101	31	Thucydides			
21-Jul	-430	march	Athens	Sparta		march back home	Greece	Athens	civil war		0	0	0	0	2950	0	0	0	Kagan			
21-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
21-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2753	0	1	1	Panagopoulos			
22-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
22-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
22-Jul	-430	battle	Athens	Sparta		remainder of Athenian fleet strikes back	Greece	Naupactus	civil war		5000	0	101	31	3700	0	8	3	Thucydides			
22-Jul	-430	march	Athens	Sparta		march back home	Greece	Athens	civil war		0	0	0	0	2950	0	0	0	Kagan			
22-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
22-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2752	0	1	1	Panagopoulos			
23-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
23-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
23-Jul	-430	battle	Athens	Sparta		remainder of Athenian fleet strikes back	Greece	Naupactus	civil war		5000	0	101	31	3700	0	8	3	Thucydides			
23-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
23-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2751	0	1	1	Panagopoulos			
24-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
24-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
24-Jul	-430	battle	Athens	Sparta		Spartan fleet flees to Panormus	Greece	Naupactus	civil war		5000	0	101	31	3700	0	8	3	Thucydides			
24-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
24-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2750	0	1	1	Panagopoulos			
25-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
25-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
25-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
25-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2749	0	1	1	Panagopoulos			
26-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
26-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
26-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
26-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2748	0	1	1	Panagopoulos			
27-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
27-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
27-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
27-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2747	0	1	1	Panagopoulos			
28-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
28-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
28-Jul	-430	sail	Sparta	Athens		Spartans sail to attack Zacynthus	Greece	Elis	civil war		1000	0	0	0	0	0	0	0	Kagan			
28-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
28-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2746	0	1	1	Panagopoulos			
29-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
29-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
29-Jul	-430	sail	Sparta	Athens		Spartans sail to attack Zacynthus	Greece	Elis	civil war		1000	0	0	0	0	0	0	0	Kagan			
29-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
29-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2745	0	1	1	Panagopoulos			
30-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
30-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
30-Jul	-430	attack	Sparta	Athens		Spartans attack Zacynthus	Greece	Zacynthus	civil war		1000	0	31	8	1000	0	8	3	Kagan			
30-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
30-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2744	0	1	1	Panagopoulos			
31-Jul	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
31-Jul	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
31-Jul	-430	attack	Sparta	Athens		Spartans attack Zacynthus	Greece	Zacynthus	civil war		1000	0	31	8	1000	0	8	3	Kagan			
31-Jul	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
31-Jul	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2743	0	1	1	Panagopoulos			
1-Aug	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
1-Aug	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
1-Aug	-430	ravage	Sparta	Athens		"repelled, Spartans ravage territory around Zacynthus"	Greece	Zacynthus	civil war		800	0	0	0	0	0	0	0	Kagan			
1-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
1-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2742	0	1	1	Panagopoulos			
2-Aug	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
2-Aug	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
2-Aug	-430	ravage	Sparta	Athens		"repelled, Spartans ravage territory around Zacynthus"	Greece	Zacynthus	civil war		800	0	0	0	0	0	0	0	Kagan			
2-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
2-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2741	0	1	1	Panagopoulos			
3-Aug	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
3-Aug	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
3-Aug	-430	ravage	Sparta	Athens		"repelled, Spartans ravage territory around Zacynthus"	Greece	Zacynthus	civil war		800	0	0	0	0	0	0	0	Kagan			
3-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
3-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2740	0	1	1	Panagopoulos			
4-Aug	-430	obstruction	Sparta	Plataea		build a mound of earth & wood as a barrier	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
4-Aug	-430	defense	Plataea	Sparta		build city walls higher & stronger to resist mound	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
4-Aug	-430	sail	Sparta	Athens		sail home from Zacynthus	Greece	Elis	civil war		800	0	0	0	0	0	0	0	Kagan			
4-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
4-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2739	0	1	1	Panagopoulos			
5-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
5-Aug	-430	sail	Sparta	Athens		sail home from Zacynthus	Greece	Elis	civil war		800	0	0	0	0	0	0	0	Kagan			
5-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
5-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2738	0	1	1	Panagopoulos			
6-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
6-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
6-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2737	0	1	1	Panagopoulos			
7-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
7-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
7-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2736	0	1	1	Panagopoulos			
8-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
8-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
8-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2735	0	1	1	Panagopoulos			
9-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
9-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
9-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2734	0	1	1	Panagopoulos			
10-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
10-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
10-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2733	0	1	1	Panagopoulos			
11-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
11-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
11-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2732	0	1	1	Panagopoulos			
12-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
12-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
12-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2731	0	1	1	Panagopoulos			
13-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
13-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
13-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2730	0	1	1	Panagopoulos			
14-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
14-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
14-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2729	0	1	1	Panagopoulos			
15-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
15-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
15-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2728	0	1	1	Panagopoulos			
16-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
16-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
16-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2727	0	1	1	Panagopoulos			
17-Aug	-430	defense	Plataea	Sparta		dig a tunnel & lower the mound by removing dirt	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
17-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
17-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2726	0	1	1	Panagopoulos			
18-Aug	-430	defense	Plataea	Sparta		build a crescent wall inside mound as further defense	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
18-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
18-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2725	0	1	1	Panagopoulos			
19-Aug	-430	defense	Plataea	Sparta		build a crescent wall inside mound as further defense	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
19-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
19-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2724	0	1	1	Panagopoulos			
20-Aug	-430	defense	Plataea	Sparta		build a crescent wall inside mound as further defense	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
20-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
20-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2723	0	1	1	Panagopoulos			
21-Aug	-430	defense	Plataea	Sparta		build a crescent wall inside mound as further defense	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
21-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
21-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2722	0	1	1	Panagopoulos			
22-Aug	-430	defense	Plataea	Sparta		build a crescent wall inside mound as further defense	Greece	Plataea	civil war		8000	0	0	0	590	0	0	0	Thucydides			
22-Aug	-430	besiege	Athens	Sparta		Athenian troops besiege Potidaea	Greece	Potidaea	civil war		3001	0	0	1	3500	0	0	0	Thucydides			
22-Aug	-430	besiege	Sparta	Plateans		maintain siege	Greece	Platea	civil war		301	0	0	0	2721	0	1	1	Panagopoulos			
